Id	SCANC_S_Iso_SRR17648045	SCANC_S_Iso_SRR17648047	SCANC_S_Iso_SRR17648051	SCANC_S_Iso_SRR17648053	SCANC_S_Iso_SRR17648055	SCANC_G_Crd_SRR17648043	SCANC_G_Crd_SRR17648049	SCANC_G_Crd_SRR17648057	SCANC_G_Crd_SRR17648059	SCANC_G_Crd_SRR17648061	norm.SCANC_S_Iso_SRR17648045	norm.SCANC_S_Iso_SRR17648047	norm.SCANC_S_Iso_SRR17648051	norm.SCANC_S_Iso_SRR17648053	norm.SCANC_S_Iso_SRR17648055	norm.SCANC_G_Crd_SRR17648043	norm.SCANC_G_Crd_SRR17648049	norm.SCANC_G_Crd_SRR17648057	norm.SCANC_G_Crd_SRR17648059	norm.SCANC_G_Crd_SRR17648061	baseMean	Isolated	Crowded	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
LOC126285410	410	1737	405	191	276	157	450	109	100	147	394	1633	453	170	341	107	368	106	144	156	387.22	598	176	0.53	-0.915	-3.224	0.00126228124494906	0.0180539262039363	0.4785	0.0627	0.3551	0.3551	TRUE	1.9675
LOC126282270	676	3692	516	194	367	303	356	23	17	19	650	3470	578	172	453	207	291	22	24	20	588.91	1065	113	0.383	-1.383	-3.222	0.00127429690000723	0.0181308555804154	1.2043	0.0584	0.8258	1.2043	TRUE	2.6274
LOC126365894	1803	2818	1461	1948	1338	2119	1452	1178	723	1412	1735	2649	1636	1730	1652	1451	1188	1149	1039	1496	1572.33	1880	1265	0.755	-0.405	-3.222	0.0012731960676132	0.0181308555804154	0.034	0.0533	0.0372	0.0372	TRUE	0.6451
LOC126298584	159	264	150	147	154	145	169	91	62	118	153	248	168	131	190	99	138	89	89	125	143.01	178	108	0.713	-0.487	-3.22	0.0012810942972585	0.0181896746426756	0.0439	0.0838	0.0518	0.0518	TRUE	0.367
LOC126355861	185	261	139	188	157	167	176	154	74	107	178	245	156	167	194	114	144	150	106	113	156.79	188	125	0.754	-0.408	-3.217	0.00129509284011483	0.0183122909970274	0.0217	0.0809	0.0321	0.0321	TRUE	0.3283
LOC126272536	100	164	51	85	90	65	76	58	28	54	96	154	57	75	111	45	62	57	40	57	75.47	99	52	0.668	-0.583	-3.215	0.00130360870007602	0.018394619043738	0.0759	0.1139	0.0835	0.0835	TRUE	0.2294
LOC126282155	6224	4539	5443	6558	4117	6552	4830	3946	2069	4030	5988	4266	6093	5823	5082	4486	3951	3850	2973	4270	4678.36	5450	3906	0.785	-0.349	-3.214	0.00130691059738011	0.0184221794113674	0.0208	0.0513	0.0266	0.0266	TRUE	0.2199
LOC126295026	142	139	89	154	125	101	135	94	38	75	137	131	100	137	154	69	110	92	55	79	106.33	132	81	0.721	-0.472	-3.213	0.00131154923267858	0.0184671539073015	0.0337	0.0954	0.0453	0.0453	TRUE	0.4094
LOC126337026	103	138	101	96	93	82	77	81	64	55	99	130	113	85	115	56	63	79	92	58	89.03	108	70	0.732	-0.451	-3.213	0.00131280521590085	0.0184671539073015	0.0216	0.1042	0.0375	0.0375	TRUE	0.2403
LOC126325883	238	427	228	345	234	272	209	156	103	247	229	401	255	306	289	186	171	152	148	262	239.99	296	184	0.721	-0.471	-3.212	0.00131745282326598	0.018513465136821	0.0461	0.0703	0.0506	0.0506	TRUE	0.5774
LOC126278174	378	705	323	439	377	396	432	267	203	246	364	663	362	390	465	271	353	261	292	261	368.05	449	288	0.735	-0.445	-3.208	0.00133462753631557	0.0187355370180209	0.0414	0.0633	0.0452	0.0452	TRUE	0.8487
LOC126266741	345	421	353	436	306	398	426	265	136	238	332	396	395	387	378	273	348	259	195	252	321.49	378	265	0.779	-0.361	-3.207	0.0013400989008671	0.0187930296580531	0.0189	0.0652	0.0262	0.0262	TRUE	0.3534
LOC126292270	428	429	332	435	312	526	343	290	180	303	412	403	372	386	385	360	281	283	259	321	346.15	392	301	0.821	-0.285	-3.206	0.00134571541025863	0.0188524377320232	0.0064	0.0641	0.0136	0.0136	TRUE	0.1508
LOC126334172	14	41	9	18	24	13	13	4	3	4	13	39	10	16	30	9	11	4	4	4	13.97	22	6	0.544	-0.877	-3.203	0.00135895869681534	0.0190100179707617	0.2008	0.3941	0.2437	0.2437	TRUE	0.1417
LOC126335546	43	51	69	38	36	27	13	11	30	15	41	48	77	34	44	18	11	11	43	16	34.36	49	20	0.6	-0.736	-3.202	0.00136253075579294	0.0190100179707617	0.1707	0.19	0.1755	0.1755	TRUE	1.7483
LOC126355880	148	251	196	147	252	155	176	113	50	118	142	236	219	131	311	106	144	110	72	125	159.66	208	111	0.674	-0.568	-3.202	0.0013669439569041	0.019052130109544	0.088	0.0803	0.0863	0.0863	TRUE	0.1697
LOC126354547	3619	1973	2400	4165	5188	2885	1906	1030	1786	1515	3482	1854	2687	3698	6405	1975	1559	1005	2566	1605	2683.71	3625	1742	0.645	-0.633	-3.199	0.0013771240906054	0.0191354404410774	0.1661	0.052	0.1308	0.1308	TRUE	0.4121
LOC126282099	1908	2425	1696	1759	1608	2062	2022	1509	998	1171	1836	2279	1899	1562	1985	1412	1654	1472	1434	1241	1677.36	1912	1443	0.811	-0.302	-3.197	0.00139037054868402	0.0192802754563198	0.0137	0.0531	0.0188	0.0188	TRUE	0.1429
LOC126291933	243	296	231	201	148	254	192	169	94	135	234	278	259	178	183	174	157	165	135	143	190.58	226	155	0.766	-0.385	-3.194	0.00140166336041366	0.0193778540889577	0.0207	0.0754	0.0294	0.0294	TRUE	0.0968
LOC126356195	2901	3656	2694	2958	2381	3646	3079	2358	1430	2270	2791	3436	3016	2627	2939	2496	2519	2301	2055	2405	2658.49	2962	2355	0.837	-0.257	-3.194	0.00140154358321021	0.0193778540889577	0.008	0.0521	0.0124	0.0124	TRUE	0.0998
LOC126298610	334	320	266	393	259	376	333	201	123	230	321	301	298	349	320	257	272	196	177	244	273.5	318	229	0.792	-0.337	-3.191	0.00141858553887668	0.019572181692441	0.0134	0.0678	0.0216	0.0216	TRUE	0.1651
LOC126284570	318	933	211	127	407	88	375	53	45	68	306	877	236	113	502	60	307	52	65	72	258.97	407	111	0.524	-0.934	-3.189	0.0014276717377244	0.0196776672710167	0.552	0.0688	0.4075	0.4075	TRUE	0.5696
LOC126329223	108	77	122	63	84	97	59	25	36	38	104	72	137	56	104	66	48	24	52	40	70.36	95	46	0.652	-0.617	-3.188	0.0014345792150354	0.0197250598800949	0.1049	0.1185	0.1078	0.1078	TRUE	0.1401
LOC126355693	149	287	308	72	296	26	216	14	13	15	143	270	345	64	365	18	177	14	19	16	143	237	49	0.469	-1.092	-3.187	0.00143544253025949	0.0197250598800949	0.8342	0.0838	0.6045	0.6045	TRUE	1.0709
LOC126277942	1782	1788	1462	1762	1349	2031	1792	1514	930	1409	1715	1681	1637	1565	1665	1391	1466	1477	1336	1493	1542.46	1653	1433	0.884	-0.179	-3.185	0.00144559004139588	0.0198047285611096	9e-04	0.0534	0.0043	0.0043	TRUE	0.016
LOC126281204	841	1142	640	895	743	867	861	662	431	636	809	1073	716	795	917	594	704	646	619	674	754.8	862	647	0.809	-0.306	-3.183	0.0014599528899064	0.0199614579812128	0.0134	0.0566	0.0189	0.0189	TRUE	0.2296
LOC126336745	211	331	236	251	228	214	245	190	124	99	203	311	264	223	281	147	200	185	178	105	209.81	256	163	0.734	-0.447	-3.177	0.00148566970014547	0.0202724899443426	0.0395	0.0731	0.0457	0.0457	TRUE	0.2968
LOC126284691	394	464	225	355	441	420	289	182	153	237	379	436	252	315	544	288	236	178	220	251	309.92	385	235	0.717	-0.479	-3.177	0.00148717825766257	0.0202728221770589	0.0532	0.0657	0.0572	0.0572	TRUE	0.1784
LOC126281925	405	511	357	425	312	502	333	320	133	272	390	480	400	377	385	344	272	312	191	288	343.98	406	281	0.773	-0.372	-3.174	0.00150443008012922	0.0204718250646991	0.0223	0.0642	0.0297	0.0297	TRUE	0.3396
LOC126280942	39	95	27	65	32	52	20	18	11	21	38	89	30	58	40	36	16	18	16	22	36.18	51	22	0.623	-0.683	-3.172	0.00151223442682143	0.0205324155426977	0.1377	0.183	0.1472	0.1472	TRUE	0.4539
LOC126334624	2181	2366	2130	2475	1490	2682	2064	1581	904	1698	2098	2224	2384	2198	1839	1836	1688	1543	1299	1799	1890.91	2149	1633	0.815	-0.295	-3.172	0.00151477687382258	0.0205465117373809	0.0127	0.0528	0.0181	0.0181	TRUE	0.1576
LOC126353902	1056	852	813	1102	762	1210	810	810	446	635	1016	801	910	979	941	828	663	790	641	673	824.12	929	719	0.824	-0.279	-3.17	0.00152639290926292	0.0206835324877205	0.0093	0.0561	0.0149	0.0149	TRUE	0.09
LOC126272673	851	1024	817	1041	724	1157	896	775	513	751	819	962	915	924	894	792	733	756	737	796	832.81	903	763	0.869	-0.203	-3.163	0.00156126547491624	0.0210564159865229	0.0015	0.056	0.0058	0.0058	TRUE	0.0335
LOC126281443	153	225	101	176	82	131	143	66	38	41	147	211	113	156	101	90	117	64	55	43	109.84	146	74	0.664	-0.591	-3.163	0.00156149587358287	0.0210564159865229	0.1067	0.094	0.1039	0.1039	TRUE	0.4254
LOC126354323	2731	4167	3182	1259	4990	1746	1133	716	1907	1027	2628	3916	3562	1118	6160	1195	927	699	2740	1088	2403.36	3477	1330	0.602	-0.733	-3.161	0.00157100189047402	0.0211620461755273	0.3265	0.0522	0.2307	0.2307	TRUE	0.2763
LOC126295440	3271	4450	3076	2479	2936	2362	3772	1634	1349	1218	3147	4182	3444	2201	3625	1617	3086	1594	1938	1290	2612.5	3320	1905	0.698	-0.519	-3.161	0.00157319306720411	0.0211706838472325	0.0909	0.0521	0.0767	0.0767	TRUE	0.9189
LOC126293588	910	1171	825	1009	755	1181	744	690	386	775	876	1101	924	896	932	809	609	673	555	821	819.4	946	693	0.799	-0.324	-3.16	0.00157843972430588	0.0212077788464308	0.0176	0.0561	0.0227	0.0227	TRUE	0.1442
LOC126284752	3633	6089	3583	5083	4459	1422	4870	1388	1773	2182	3496	5723	4011	4514	5505	974	3984	1354	2548	2312	3441.89	4650	2234	0.651	-0.62	-3.158	0.00158967770472846	0.0213294771796523	0.1591	0.0516	0.1344	0.1344	TRUE	0.8238
LOC126278148	632	629	621	1059	509	490	635	277	405	348	608	591	695	940	628	335	519	270	582	369	553.91	692	415	0.712	-0.489	-3.156	0.00159920949455755	0.0214152965550603	0.0687	0.0589	0.0642	0.0642	TRUE	0.3285
LOC126293526	139	161	91	116	82	64	86	68	72	64	134	151	102	103	101	44	70	66	103	68	94.29	118	70	0.706	-0.502	-3.152	0.00162342709370989	0.0217012216818201	0.0508	0.1012	0.06	0.06	TRUE	0.5427
LOC126297950	3344	4042	2576	2885	2785	3179	3078	2618	1141	2202	3217	3799	2884	2562	3438	2177	2518	2554	1639	2333	2712.15	3180	2244	0.781	-0.357	-3.152	0.00162373882120362	0.0217012216818201	0.0245	0.052	0.0301	0.0301	TRUE	0.2477
LOC126295191	187	253	53	118	53	40	85	10	25	61	180	238	59	105	65	27	70	10	36	65	85.45	129	42	0.567	-0.819	-3.15	0.0016333094477349	0.0218077944737155	0.3888	0.1065	0.3114	0.3114	TRUE	0.1304
LOC126335318	57	238	97	52	56	60	63	30	31	25	55	224	109	46	69	41	52	29	45	26	69.54	101	39	0.605	-0.725	-3.15	0.00163515428752236	0.021811105872332	0.242	0.1193	0.2129	0.2129	TRUE	0.7591
LOC126354476	5989	20330	7260	2547	6619	5041	4371	1294	3283	2357	5762	19108	8127	2262	8171	3451	3576	1263	4717	2497	5893.46	8686	3101	0.59	-0.76	-3.147	0.00164705719144407	0.021948443100424	0.3503	0.0511	0.2676	0.2676	TRUE	0.4327
LOC126285154	177	242	301	79	280	56	191	46	65	17	170	227	337	70	346	38	156	45	93	18	150.14	230	70	0.558	-0.842	-3.147	0.00165164158869255	0.0219880823196408	0.4531	0.0822	0.3465	0.3465	TRUE	0.3545
LOC126282122	71	213	50	60	74	58	34	41	40	30	68	200	56	53	91	40	28	40	57	32	66.59	94	39	0.623	-0.684	-3.145	0.00165903590213396	0.0220640288022866	0.1911	0.1224	0.1755	0.1755	TRUE	1.5316
LOC126291959	22	142	41	25	69	25	38	21	10	8	21	133	46	22	85	17	31	20	14	8	39.94	61	18	0.555	-0.85	-3.143	0.00167033040274517	0.0221505271564041	0.3852	0.1705	0.3328	0.3328	TRUE	0.1928
LOC126295383	105	174	88	95	102	35	123	48	17	44	101	164	99	84	126	24	101	47	24	47	81.58	115	49	0.627	-0.673	-3.142	0.00167961104050152	0.0222480253117325	0.1907	0.1091	0.1707	0.1707	TRUE	1.8887
LOC126336495	15	57	43	0	2	5	4	1	0	0	14	54	48	0	2	3	3	1	0	0	12.63	24	1	0.414	-1.272	-3.139	0.00169525448301897	0.0223940821891258	2.1455	0.4305	1.4984	1.4984	TRUE	0.0417
LOC126278432	145	163	127	153	146	170	114	102	70	120	140	153	142	136	180	116	93	100	101	127	128.79	150	107	0.789	-0.342	-3.136	0.00171411378871534	0.0225757527525331	0.0068	0.0875	0.0201	0.0201	TRUE	0.1239
LOC126355507	480	1436	474	287	954	127	579	47	70	57	462	1350	531	255	1178	87	474	46	101	60	454.21	755	154	0.486	-1.041	-3.135	0.00171921082500322	0.0225943725395685	0.6409	0.0608	0.4601	0.6409	TRUE	0.4568
LOC126354782	0	7	8	9	13	2	0	0	0	0	0	7	9	8	16	1	0	0	0	0	4.09	8	0	0.426	-1.231	-3.134	0.00172456578631403	0.0226280922913192	1.3311	1.2232	1.2802	1.2802	TRUE	0.2853
LOC126348365	224	194	156	292	188	257	175	139	75	148	216	182	175	259	232	176	143	136	108	157	178.32	213	144	0.765	-0.387	-3.132	0.00173425868751792	0.0226960396124849	0.023	0.0772	0.0321	0.0321	TRUE	0.1711
LOC126335370	12	16	2	9	16	2	3	1	4	0	12	15	2	8	20	1	2	1	6	0	6.71	11	2	0.466	-1.102	-3.13	0.00174874011477337	0.0228137929586336	0.3703	0.7658	0.4881	0.4881	TRUE	0.2266
LOC126336930	1590	1908	1371	1510	1429	1747	1652	1290	927	1076	1530	1793	1535	1341	1764	1196	1351	1259	1332	1140	1424.11	1593	1256	0.834	-0.262	-3.129	0.00175663197589771	0.0228730563954117	0.0086	0.0536	0.0137	0.0137	TRUE	0.0968
LOC126335272	283	255	197	232	196	254	224	172	95	192	272	240	221	206	242	174	183	168	137	203	204.54	236	173	0.801	-0.32	-3.127	0.00176694462183838	0.0229635552708758	0.0093	0.0737	0.0191	0.0191	TRUE	0.1277
LOC126282079	75	207	97	47	72	26	63	50	36	16	72	195	109	42	89	18	52	49	52	17	69.27	101	38	0.601	-0.734	-3.126	0.00177339686685387	0.0229868971183824	0.2776	0.1196	0.2379	0.2379	TRUE	0.3519
LOC126352291	3577	9778	5358	3702	6914	2210	6445	1444	1735	1662	3442	9190	5998	3287	8535	1513	5272	1409	2493	1761	4290.08	6090	2490	0.622	-0.684	-3.126	0.00177378941084816	0.0229868971183824	0.2643	0.0514	0.2045	0.2045	TRUE	0.2857
LOC126273917	70	95	48	86	56	80	54	35	25	46	67	89	54	76	69	55	44	34	36	49	57.36	71	44	0.726	-0.462	-3.122	0.00179845623560109	0.0232184439717157	0.0195	0.134	0.0418	0.0418	TRUE	0.1785
LOC126355812	946	1828	791	1099	798	1045	764	577	292	832	910	1718	886	976	985	715	625	563	420	881	867.93	1095	641	0.708	-0.498	-3.121	0.00180097655045908	0.0232290261593207	0.0766	0.0558	0.0722	0.0722	TRUE	1.07
LOC126365988	304	320	245	340	238	321	303	141	162	171	292	301	274	302	294	220	248	138	233	181	248.24	293	204	0.776	-0.365	-3.121	0.00180286064961511	0.0232313902010309	0.0214	0.0696	0.0294	0.0294	TRUE	0.3697
LOC126299513	243	240	201	243	217	262	231	192	122	178	234	226	225	216	268	179	189	187	175	189	208.76	234	184	0.835	-0.26	-3.117	0.0018239652852069	0.0233929970240762	0	0.0733	0.0095	0.0095	TRUE	0.0702
LOC126335304	101	10	11	43	10	16	13	5	5	3	97	9	12	38	12	11	11	5	7	3	20.63	34	7	0.505	-0.985	-3.115	0.00184183680076345	0.023600045836424	0.5823	0.2831	0.5123	0.5123	TRUE	0.759
LOC126279005	5916	9012	5380	6413	4711	7525	5389	4888	3233	4505	5692	8470	6023	5695	5816	5152	4408	4769	4645	4773	5544.38	6339	4749	0.81	-0.303	-3.109	0.00187861282047314	0.0239588912370145	0.0193	0.0511	0.0214	0.0214	TRUE	0.4401
LOC126291868	195	273	94	155	147	133	143	88	62	116	188	257	105	138	181	91	117	86	89	123	137.44	174	101	0.708	-0.499	-3.109	0.00187520033852985	0.0239588912370145	0.0635	0.0852	0.0677	0.0677	TRUE	0.2047
LOC126354139	698	705	596	859	534	848	710	598	393	556	672	663	667	763	659	581	581	583	565	589	632.21	685	580	0.87	-0.201	-3.108	0.0018826991265088	0.0239886076203206	9e-04	0.0578	0.0056	0.0056	TRUE	0.0505
LOC126297808	931	992	679	854	765	918	965	632	451	609	896	932	760	758	944	629	789	617	648	645	761.88	858	666	0.827	-0.274	-3.104	0.00191125456231431	0.0243071006207181	0.0097	0.0566	0.0153	0.0153	TRUE	0.1334
LOC126354245	11	71	7	11	36	8	9	8	4	7	11	67	8	10	44	5	7	8	6	7	17.32	28	7	0.527	-0.925	-3.102	0.00192132968631807	0.0244125043585289	0.4575	0.3276	0.4293	0.4293	TRUE	0.1774
LOC126293289	992	1152	879	1049	788	1188	920	905	610	716	954	1083	984	931	973	813	753	883	876	759	900.96	985	817	0.859	-0.22	-3.101	0.00193059757283324	0.0244642153210133	0.0032	0.0556	0.0081	0.0081	TRUE	0.038
LOC126355571	90	121	104	74	113	91	69	45	60	39	87	114	116	66	139	62	56	44	86	41	81.21	104	58	0.694	-0.527	-3.101	0.00193077268585199	0.0244642153210133	0.0688	0.1094	0.0771	0.0771	TRUE	0.2049
LOC126281323	487	573	486	570	501	555	424	360	305	458	469	539	544	506	618	380	347	351	438	485	467.74	535	400	0.809	-0.305	-3.1	0.00193257304459559	0.0244643329157842	0.0138	0.0605	0.0199	0.0199	TRUE	0.1669
LOC126280589	351	1039	241	373	311	164	229	236	201	205	338	977	270	331	384	112	187	230	289	217	333.51	460	207	0.646	-0.631	-3.098	0.00194634408276135	0.0246158461355901	0.1965	0.0646	0.163	0.163	TRUE	4.4869
LOC126336076	633	520	510	682	474	525	628	388	198	431	609	489	571	606	585	359	514	379	285	457	485.24	572	399	0.779	-0.361	-3.098	0.00194973918062066	0.0246359736060107	0.0259	0.0601	0.0314	0.0314	TRUE	0.2781
LOC126285234	87	99	57	111	67	84	51	44	28	70	84	93	64	99	83	58	42	43	40	74	67.84	85	51	0.724	-0.466	-3.096	0.00196299702116177	0.0247348489963548	0.0301	0.121	0.0487	0.0487	TRUE	0.4831
LOC126272840	2508	2436	2061	2711	1899	3233	2496	1978	1398	1977	2413	2290	2307	2407	2344	2214	2042	1930	2009	2095	2205.02	2352	2058	0.89	-0.169	-3.094	0.00197560739735289	0.0248078671825718	0.0012	0.0524	0.0042	0.0042	TRUE	0.0229
LOC126336687	176	281	111	186	200	122	194	93	84	89	169	264	124	165	247	84	159	91	121	94	151.77	194	110	0.7	-0.515	-3.094	0.00197281447994701	0.0248078671825718	0.0772	0.0819	0.0781	0.0781	TRUE	0.1414
LOC126350366	35	9	14	26	21	6	7	5	4	14	34	8	16	23	26	4	6	5	6	15	14.21	21	7	0.585	-0.774	-3.093	0.00197900006381246	0.0248220035552014	0.189	0.3882	0.2345	0.2345	TRUE	0.273
LOC126284089	1916	4951	2521	743	2036	523	2025	248	183	190	1843	4653	2822	660	2513	358	1657	242	263	201	1521.31	2498	544	0.512	-0.967	-3.093	0.00198197000438317	0.0248364479723575	0.6057	0.0534	0.4315	0.6057	TRUE	0.6975
LOC126281936	301	437	281	372	253	359	256	257	89	234	290	411	315	330	312	246	209	251	128	248	273.93	332	216	0.752	-0.412	-3.091	0.00199801362229837	0.0249916374239684	0.0373	0.0678	0.043	0.043	TRUE	0.5322
LOC126335538	363	518	389	363	437	393	362	361	186	269	349	487	435	322	539	269	296	352	267	285	360.31	426	294	0.774	-0.37	-3.088	0.00201196884156559	0.0251431678014129	0.0275	0.0636	0.0332	0.0332	TRUE	0.1141
LOC126285413	1376	2235	1185	1704	1146	1172	1838	879	508	748	1324	2101	1327	1513	1415	802	1504	858	730	792	1236.51	1536	937	0.726	-0.463	-3.086	0.0020293405433647	0.0253370772228688	0.0653	0.0541	0.0631	0.0631	TRUE	1.3979
LOC126329483	739	639	737	552	759	567	697	337	372	268	711	601	825	490	937	388	570	329	535	284	566.95	713	421	0.715	-0.484	-3.084	0.00204393088429892	0.0254494548301175	0.0732	0.0587	0.0709	0.0709	TRUE	0.1376
LOC126297542	460	616	350	425	400	413	428	356	220	339	443	579	392	377	494	283	350	347	316	359	394.01	457	331	0.796	-0.329	-3.083	0.00204904279952854	0.0254898684870313	0.0185	0.0624	0.0247	0.0247	TRUE	0.2682
LOC126272632	1727	2834	1325	2046	1432	2012	1629	1122	632	1386	1662	2664	1483	1817	1768	1378	1333	1095	908	1468	1557.46	1879	1236	0.754	-0.407	-3.082	0.00205683489213285	0.0255635193736511	0.046	0.0533	0.0453	0.0453	TRUE	0.674
LOC126295342	652	1016	518	597	651	571	714	437	321	419	627	955	580	530	804	391	584	426	461	444	580.25	699	461	0.755	-0.405	-3.08	0.0020667964572323	0.0256639752812145	0.0422	0.0585	0.0437	0.0437	TRUE	0.2514
LOC126267671	130	211	93	144	93	127	136	59	48	59	125	198	104	128	115	87	111	58	69	63	105.74	134	78	0.71	-0.495	-3.079	0.00207927277786653	0.0257720389046089	0.0613	0.0957	0.0681	0.0681	TRUE	0.7669
LOC126283930	543	391	565	559	336	474	529	191	176	173	522	367	633	496	415	325	433	186	253	183	381.34	487	276	0.703	-0.508	-3.079	0.00207889350272021	0.0257720389046089	0.0867	0.0628	0.0815	0.0815	TRUE	0.6498
LOC126280853	203	354	197	208	182	208	184	150	134	117	195	333	221	185	225	142	151	146	193	124	191.37	232	151	0.75	-0.415	-3.077	0.00208858186539412	0.0258405250900528	0.0366	0.0753	0.0433	0.0433	TRUE	0.6835
LOC126298645	17022	20838	14519	11060	13351	9128	19251	7574	4245	5340	16378	19585	16254	9821	16482	6250	15748	7390	6100	5657	11966.48	15704	8229	0.682	-0.551	-3.075	0.00210590612820333	0.0260127220962662	0.1592	0.0507	0.1103	0.1103	TRUE	2.9085
LOC126273305	559	486	427	448	429	506	471	323	235	401	538	457	478	398	530	346	385	315	338	425	420.95	480	362	0.815	-0.295	-3.074	0.00211172179812113	0.0260324982315311	0.012	0.0617	0.0185	0.0185	TRUE	0.1109
LOC126278893	408	549	393	491	432	392	485	392	208	307	393	516	440	436	533	268	397	382	299	325	398.96	464	334	0.795	-0.331	-3.074	0.00211150494746491	0.0260324982315311	0.0192	0.0623	0.0255	0.0255	TRUE	0.1524
LOC126365957	3919	3084	3266	3200	2193	3499	3501	1863	1349	2070	3771	2899	3656	2842	2707	2396	2864	1818	1938	2193	2708.32	3175	2242	0.785	-0.349	-3.073	0.0021188809812058	0.0260972004709558	0.0289	0.052	0.0316	0.0316	TRUE	0.264
LOC126267971	2547	3005	6863	2482	2896	3778	2366	1504	1212	1146	2451	2824	7683	2204	3575	2587	1935	1468	1741	1214	2768.24	3747	1789	0.662	-0.594	-3.071	0.00213120806740914	0.02622537927274	0.1765	0.052	0.1444	0.1444	TRUE	1.781
LOC126268141	357	363	342	384	293	429	378	276	163	278	343	341	383	341	362	294	309	269	234	295	317.12	354	280	0.84	-0.252	-3.069	0.00214921218036753	0.0263615484670024	0.0024	0.0654	0.0106	0.0106	TRUE	0.0835
LOC126284633	410	268	293	224	318	135	118	202	188	113	394	252	328	199	393	92	97	197	270	120	234.18	313	155	0.67	-0.578	-3.067	0.0021656343687006	0.026505734625521	0.1458	0.0708	0.1278	0.1278	TRUE	0.4912
LOC126354018	42	87	54	22	41	27	29	28	17	20	40	82	60	20	51	18	24	27	24	21	36.79	51	23	0.653	-0.614	-3.066	0.00216927692965423	0.0265265475220655	0.1217	0.1808	0.1338	0.1338	TRUE	0.117
LOC126335260	537	2160	612	182	507	18	458	22	38	20	517	2030	685	162	626	12	375	21	55	21	450.37	804	97	0.463	-1.112	-3.061	0.00220762873627156	0.0269713782725699	1.1885	0.0609	0.8186	1.1885	TRUE	1.941
LOC126266906	24	68	37	51	35	30	40	18	11	16	23	64	41	45	43	21	33	18	16	17	32.05	43	21	0.667	-0.584	-3.056	0.00223974535020618	0.0273393045026507	0.0818	0.2001	0.1065	0.1065	TRUE	0.204
LOC126278146	577	623	423	623	471	573	559	469	249	450	555	586	474	553	581	392	457	458	358	477	489.07	550	428	0.831	-0.268	-3.054	0.00225660740221352	0.0274544406097796	0.0078	0.0601	0.0145	0.0145	TRUE	0.0906
LOC126354997	20	25	17	18	19	9	17	5	8	8	19	23	19	16	23	6	14	5	11	8	14.61	20	9	0.649	-0.623	-3.053	0.0022630794001846	0.0275012469102503	0	0.3789	0.1014	0.1014	TRUE	0.4295
LOC126272038	523	522	360	536	360	571	460	400	197	305	503	491	403	476	444	391	376	390	283	323	408.1	463	353	0.821	-0.285	-3.051	0.00227939485724877	0.0276012893219512	0.0099	0.062	0.0171	0.0171	TRUE	0.1302
LOC126284275	1279	2312	1027	923	1271	984	1412	651	553	600	1231	2173	1150	820	1569	674	1155	635	795	636	1083.62	1389	779	0.703	-0.509	-3.051	0.00227886500721864	0.0276012893219512	0.0984	0.0547	0.0887	0.0887	TRUE	0.28
LOC126299183	1942	2691	1905	2026	1847	2198	2258	1376	738	1552	1869	2529	2133	1799	2280	1505	1847	1343	1060	1644	1800.89	2122	1480	0.781	-0.357	-3.051	0.00227785641873414	0.0276012893219512	0.0297	0.0529	0.0342	0.0342	TRUE	0.3035
LOC126335109	9	8	6	7	9	5	0	2	1	2	9	8	7	6	11	3	0	2	1	2	4.92	8	2	0.535	-0.904	-3.051	0.00228356380200616	0.0276028300633647	0	1.0273	0.2575	0.2575	TRUE	0.392
LOC126354710	51	67	46	45	40	21	46	27	20	7	49	63	51	40	49	14	38	26	29	7	36.74	50	23	0.655	-0.611	-3.051	0.00228347770407606	0.0276028300633647	0.1234	0.181	0.1382	0.1382	TRUE	0.4509
LOC126279638	65	121	80	72	84	42	69	49	40	52	63	114	90	64	104	29	56	48	57	55	67.9	87	49	0.704	-0.506	-3.048	0.00230502407415648	0.0277844394600734	0.0609	0.121	0.0728	0.0728	TRUE	0.1624
LOC126280991	901	983	863	635	662	1010	616	542	432	517	867	924	966	564	817	692	504	529	621	548	703.08	828	579	0.782	-0.355	-3.046	0.00231808830014408	0.0277844394600734	0.0285	0.0571	0.033	0.033	TRUE	0.3887
LOC126284323	2523	2300	1651	2078	1820	2135	2435	1433	1052	1448	2428	2162	1848	1845	2247	1462	1992	1398	1512	1534	1842.72	2106	1580	0.813	-0.298	-3.047	0.00231296437766845	0.0277844394600734	0.0179	0.0529	0.0217	0.0217	TRUE	0.2642
LOC126335198	3581	5660	3481	3897	3357	3943	4257	3095	1758	2785	3445	5320	3897	3460	4144	2700	3482	3020	2526	2951	3494.54	4053	2936	0.797	-0.327	-3.048	0.00230072124300362	0.0277844394600734	0.0253	0.0516	0.0277	0.0277	TRUE	0.3795
LOC126336348	84	81	78	95	102	71	79	71	37	54	81	76	87	84	126	49	65	69	53	57	74.74	91	59	0.75	-0.414	-3.046	0.00231892971553435	0.0277844394600734	0.0197	0.1145	0.0369	0.0369	TRUE	0.417
