Id	SCANC_S_Iso_SRR17648044	SCANC_S_Iso_SRR17648046	SCANC_S_Iso_SRR17648050	SCANC_S_Iso_SRR17648052	SCANC_S_Iso_SRR17648054	SCANC_G_Crd_SRR17648042	SCANC_G_Crd_SRR17648048	SCANC_G_Crd_SRR17648056	SCANC_G_Crd_SRR17648058	SCANC_G_Crd_SRR17648060	norm.SCANC_S_Iso_SRR17648044	norm.SCANC_S_Iso_SRR17648046	norm.SCANC_S_Iso_SRR17648050	norm.SCANC_S_Iso_SRR17648052	norm.SCANC_S_Iso_SRR17648054	norm.SCANC_G_Crd_SRR17648042	norm.SCANC_G_Crd_SRR17648048	norm.SCANC_G_Crd_SRR17648056	norm.SCANC_G_Crd_SRR17648058	norm.SCANC_G_Crd_SRR17648060	baseMean	Isolated	Crowded	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
LOC126293401	881	1113	856	939	905	641	779	530	532	492	792	874	983	751	961	549	755	623	649	572	750.87	872	630	0.792	-0.337	-3.584	0.000338742387633783	0.00937884273251068	0.0132	0.086	0.0192	0.0192	TRUE	0.1501
LOC126356187	17	35	25	28	3	2	3	5	3	0	15	27	29	22	3	2	3	6	4	0	11.12	19	3	0.301	-1.73	-3.581	0.00034173805218396	0.00944153969151276	0.3906	1.1391	0.5172	0.5172	TRUE	0.1873
LOC126285306	647	1468	367	509	590	359	422	211	215	223	582	1153	421	407	626	308	409	248	262	259	467.53	638	297	0.584	-0.777	-3.576	0.000348764955681635	0.00955800660621604	0.1144	0.0956	0.1114	0.1114	TRUE	0.8993
LOC126297506	477	1620	644	1219	909	348	603	312	345	383	429	1272	740	974	965	298	584	367	421	445	649.55	876	423	0.6	-0.737	-3.573	0.000352930458693326	0.00961342561169512	0.1044	0.0885	0.102	0.102	TRUE	0.1599
LOC126365740	1347	1594	860	1339	920	1032	939	672	548	593	1211	1252	988	1070	977	884	910	790	669	690	943.94	1100	789	0.79	-0.341	-3.561	0.000369095625586573	0.0099530074907674	0.0149	0.0828	0.0206	0.0206	TRUE	0.0892
LOC126365950	1880	2731	1363	2682	1581	1523	1654	915	930	950	1690	2145	1565	2144	1679	1305	1602	1076	1135	1105	1544.47	1845	1245	0.767	-0.383	-3.559	0.00037188777657161	0.0099857607155482	0.026	0.0779	0.0299	0.0299	TRUE	0.2566
LOC126354377	1728	2370	1486	1900	1630	1590	1475	1126	1138	1030	1553	1861	1707	1519	1731	1362	1429	1324	1389	1198	1507.17	1674	1340	0.833	-0.264	-3.557	0.000374577908105379	0.0100205175575864	0.0048	0.0781	0.0091	0.0091	TRUE	0.049
LOC126284685	1568	1569	1106	1426	1113	1154	1004	856	887	888	1409	1232	1270	1140	1182	989	973	1006	1083	1033	1131.6	1247	1017	0.842	-0.249	-3.557	0.000375767986805536	0.0100324087905859	0.0036	0.0807	0.0074	0.0074	TRUE	0.066
LOC126334680	117	297	152	79	110	21	90	12	19	35	105	233	175	63	117	18	87	14	23	41	87.61	139	37	0.414	-1.272	-3.556	0.000377069108706969	0.0100472117361603	0.3584	0.2059	0.3309	0.3309	TRUE	0.4951
LOC126268180	614	807	328	686	466	461	357	298	292	308	552	634	377	548	495	395	346	350	356	358	441.11	521	361	0.777	-0.364	-3.547	0.000389521606733147	0.0103585034391329	0.0175	0.0972	0.0245	0.0245	TRUE	0.2802
LOC126330152	2425	3209	2328	3278	1898	2327	1626	1584	1543	1411	2180	2520	2674	2620	2015	1994	1575	1862	1883	1641	2096.36	2402	1791	0.804	-0.315	-3.546	0.00039106475668345	0.0103790283351726	0.0115	0.0759	0.0166	0.0166	TRUE	0.0998
LOC126345031	920	1096	663	1243	983	721	688	652	520	552	827	861	761	994	1044	618	666	766	635	642	781.35	897	665	0.802	-0.318	-3.543	0.000396267692532258	0.0104964135250277	0.0109	0.0854	0.0165	0.0165	TRUE	0.0995
LOC126267298	887	1034	735	867	681	723	650	567	470	461	797	812	844	693	723	619	630	667	574	536	689.48	774	605	0.823	-0.281	-3.542	0.000397736654244465	0.010514625578612	0.005	0.0875	0.0105	0.0105	TRUE	0.048
LOC126299232	324	434	373	245	266	164	200	190	109	128	291	341	428	196	282	141	194	223	133	149	237.82	308	168	0.665	-0.588	-3.54	0.000400533045156883	0.0105677895208451	0.0596	0.1202	0.0683	0.0683	TRUE	0.1595
LOC126267259	352	7276	682	133	498	43	333	16	82	40	316	5714	783	106	529	37	323	19	100	47	797.32	1490	105	0.231	-2.115	-3.539	0.00040234699176033	0.0105948749924207	1.3993	0.0851	1.064	1.3993	TRUE	4.3107
LOC126325294	236	338	158	281	204	205	164	108	127	109	212	265	181	225	217	176	159	127	155	127	184.34	220	149	0.769	-0.379	-3.526	0.000421252860458169	0.0110349007365977	0.0141	0.1347	0.0251	0.0251	TRUE	0.154
LOC126266685	22	25	15	58	23	7	13	8	4	6	20	20	17	46	24	6	13	9	5	7	16.73	25	8	0.458	-1.126	-3.524	0.000424420369870782	0.0110464226247219	0.1138	0.7808	0.1873	0.1873	TRUE	1.494
LOC126341159	582	745	483	723	567	450	418	206	305	403	523	585	555	578	602	386	405	242	372	469	471.63	569	375	0.759	-0.398	-3.525	0.000423211096060099	0.0110464226247219	0.0253	0.0954	0.0327	0.0327	TRUE	0.4489
LOC126321023	23512	52041	17440	22663	19927	16153	17705	7407	9235	10685	21135	40867	20029	18116	21156	13840	17151	8707	11271	12425	18469.61	24261	12679	0.647	-0.628	-3.502	0.000462586524797629	0.0119016525385792	0.1049	0.0709	0.0858	0.0858	TRUE	1.8288
LOC126271851	226	400	127	143	140	44	135	62	43	56	203	314	146	114	149	38	131	73	52	65	128.5	185	72	0.524	-0.931	-3.498	0.000468738172384389	0.0119683887051316	0.1757	0.1627	0.1736	0.1736	TRUE	0.6166
LOC126298614	1750	2622	906	1219	1090	591	1035	612	434	269	1573	2059	1040	974	1157	506	1003	719	530	313	987.51	1361	614	0.581	-0.784	-3.498	0.000468135780671799	0.0119683887051316	0.1443	0.0822	0.1281	0.1281	TRUE	0.4326
LOC126266912	4117	5067	3245	4731	3122	3989	3071	2473	2185	2401	3701	3979	3727	3782	3315	3418	2975	2907	2667	2792	3326.12	3701	2952	0.832	-0.265	-3.497	0.000469801580734767	0.0119728221029678	0.0064	0.0738	0.0101	0.0101	TRUE	0.0972
LOC126282000	154	290	117	163	136	102	68	75	59	102	138	228	134	130	144	87	66	88	72	119	120.73	155	86	0.68	-0.557	-3.488	0.000486625670079872	0.0123217973436903	0.048	0.1687	0.0616	0.0616	TRUE	0.7715
LOC126295191	220	457	74	178	96	54	86	41	51	73	198	359	85	142	102	46	83	48	62	85	121.07	177	65	0.509	-0.976	-3.487	0.000488836682166058	0.0123217973436903	0.202	0.1684	0.1968	0.1968	TRUE	0.4626
LOC126356344	48	14	60	9	6	1	7	2	0	0	43	11	69	7	6	1	7	2	0	0	14.66	27	2	0.256	-1.968	-3.48	0.000501076308730617	0.0125092445459725	1.1701	0.881	1.1081	1.1081	TRUE	0.2984
LOC126284290	2404	2774	1919	2907	1844	2119	1864	1364	1529	1623	2161	2178	2204	2324	1958	1816	1806	1603	1866	1887	1980.26	2165	1796	0.851	-0.232	-3.479	0.000503910435863591	0.0125526148230532	0.0032	0.0762	0.0067	0.0067	TRUE	0.0436
LOC126325127	112	888	228	125	182	100	77	94	26	38	101	697	262	100	193	86	75	110	32	44	169.97	271	69	0.424	-1.237	-3.478	0.000505889742597467	0.0125526148230532	0.431	0.1401	0.3735	0.3735	TRUE	0.8991
LOC126336358	101	200	107	111	122	67	55	49	61	74	91	157	123	89	130	57	53	58	74	86	91.78	118	66	0.681	-0.554	-3.477	0.000506545024443956	0.0125526148230532	0.0418	0.1997	0.0589	0.0589	TRUE	0.1754
LOC126267844	47	46	48	64	64	27	23	17	28	24	42	36	55	51	68	23	22	20	34	28	38.01	50	25	0.634	-0.658	-3.473	0.000513891498866004	0.0126415429775886	0.0287	0.383	0.0665	0.0665	TRUE	0.1716
LOC126270278	9103	10567	6909	10233	8094	8231	8091	6003	5855	5867	8183	8298	7935	8180	8593	7052	7838	7057	7146	6822	7710.31	8238	7183	0.882	-0.181	-3.472	0.000517092785685917	0.0126739535959739	0.0017	0.0718	0.0038	0.0038	TRUE	0.0325
LOC126293613	104	46	34	23	53	17	4	21	3	5	93	36	39	18	56	15	4	25	4	6	29.59	48	11	0.395	-1.34	-3.47	0.000521037535200621	0.0127012338290934	0.4167	0.4719	0.4257	0.4257	TRUE	0.4002
LOC126298817	6761	4138	7286	6587	6480	1624	4340	2667	2183	1310	6077	3249	8368	5265	6880	1391	4204	3135	2664	1523	4275.79	5968	2583	0.569	-0.814	-3.469	0.00052209566102431	0.0127040130465517	0.1532	0.073	0.1453	0.1453	TRUE	0.2762
LOC126335467	1677	2275	1272	837	1154	882	370	234	527	700	1507	1787	1461	669	1225	756	358	275	643	814	949.54	1330	569	0.565	-0.825	-3.468	0.000523856174836408	0.0127238423981926	0.1629	0.0827	0.1483	0.1483	TRUE	0.3117
LOC126336597	7397	10631	6766	7097	6330	5802	6015	4459	4248	3799	6649	8348	7770	5673	6720	4971	5827	5242	5184	4418	6080.29	7032	5128	0.798	-0.325	-3.466	0.000528029868372576	0.0128021079438223	0.0157	0.0722	0.0206	0.0206	TRUE	0.1457
LOC126291882	494	861	362	378	439	56	320	88	159	144	444	676	416	302	466	48	310	103	194	167	312.71	461	164	0.505	-0.984	-3.464	0.000532357869334414	0.0128838264204386	0.2424	0.1082	0.2168	0.2168	TRUE	0.9109
LOC126281319	1374	1885	1018	1443	1277	1341	941	777	711	827	1235	1480	1169	1153	1356	1149	912	913	868	962	1119.7	1279	961	0.809	-0.305	-3.46	0.000540325888052636	0.0129830544980961	0.0113	0.0808	0.0161	0.0161	TRUE	0.1486
LOC126298840	2916	5926	2370	2310	2627	1768	1832	1582	1434	1358	2621	4654	2722	1847	2789	1515	1775	1860	1750	1579	2311.05	2927	1696	0.703	-0.508	-3.46	0.000540504527149252	0.0129830544980961	0.0658	0.0754	0.0617	0.0617	TRUE	0.6179
LOC126272038	490	712	351	520	399	339	390	275	187	201	440	559	403	416	424	290	378	323	228	234	369.54	448	291	0.756	-0.404	-3.458	0.000544527697693978	0.0130376596088437	0.0298	0.1024	0.0363	0.0363	TRUE	0.3249
LOC126266914	697	2260	617	303	608	207	471	210	149	206	627	1775	709	242	646	177	456	247	182	240	529.94	800	260	0.482	-1.052	-3.457	0.000546821744372239	0.0130461584969377	0.3039	0.0926	0.2607	0.2607	TRUE	0.5927
LOC126359655	2909	3504	2121	2527	2425	2080	2233	1502	1532	1654	2615	2752	2436	2020	2575	1782	2163	1766	1870	1923	2190.08	2480	1901	0.817	-0.292	-3.448	0.000564895497747444	0.0133354979257712	0.0094	0.0756	0.0144	0.0144	TRUE	0.1337
LOC126267988	240	768	162	245	248	136	177	34	70	86	216	603	186	196	263	117	171	40	85	100	197.74	293	103	0.504	-0.987	-3.444	0.000572677848368849	0.0134719460273623	0.245	0.1303	0.2242	0.2242	TRUE	2.7585
LOC126278044	196	222	118	208	130	133	122	88	89	103	176	174	136	166	138	114	118	103	109	120	135.43	158	113	0.791	-0.339	-3.443	0.000575957885745157	0.0135018977536356	0.0036	0.158	0.0168	0.0168	TRUE	0.0647
LOC126355511	162	62	267	65	91	28	65	5	21	18	146	49	307	52	97	24	63	6	26	21	78.89	130	28	0.401	-1.317	-3.443	0.000575411770269092	0.0135018977536356	0.5333	0.2209	0.4738	0.4738	TRUE	0.4276
LOC126297792	769	857	743	1255	577	713	544	362	376	432	691	673	853	1003	613	611	527	426	459	502	635.8	767	505	0.763	-0.39	-3.441	0.000578649689933021	0.0135414090917195	0.0294	0.0889	0.035	0.035	TRUE	0.295
LOC126267816	2118	4126	1367	1354	1976	761	1581	740	615	524	1904	3240	1570	1082	2098	652	1532	870	751	609	1430.74	1979	883	0.586	-0.772	-3.436	0.000590586141267167	0.0137728372909723	0.15	0.0785	0.1372	0.1372	TRUE	0.3759
LOC126278473	548	809	475	515	480	407	417	322	282	341	493	635	546	412	510	349	404	379	344	397	446.65	519	375	0.796	-0.329	-3.429	0.000604818085196782	0.0140076284929568	0.0138	0.0968	0.0203	0.0203	TRUE	0.1932
LOC126298682	6568	12887	6052	4704	6723	3269	5089	2587	3357	2458	5904	10120	6950	3760	7138	2801	4930	3041	4097	2858	5159.9	6774	3545	0.657	-0.606	-3.424	0.00061729001092211	0.0142438087156092	0.0923	0.0725	0.0892	0.0892	TRUE	0.1773
LOC126335473	71	333	53	2	32	3	10	10	7	15	64	261	61	2	34	3	10	12	9	17	47.18	84	10	0.323	-1.63	-3.42	0.000626068437163045	0.0144006442572067	1.0574	0.3222	0.9172	0.9172	TRUE	0.8075
LOC126293655	332	31	68	199	157	19	36	18	14	63	298	24	78	159	167	16	35	21	17	73	88.93	145	32	0.414	-1.273	-3.419	0.000628991649373449	0.0144431939146231	0.5197	0.2039	0.4603	0.4603	TRUE	0.1865
LOC126267565	16	26	0	35	39	0	1	1	3	2	14	20	0	28	41	0	1	1	4	2	11.23	21	2	0.281	-1.832	-3.414	0.000641085137188397	0.0146686694445233	1.0555	1.1285	1.0716	1.0716	TRUE	0.0797
LOC126267904	136	74	148	164	129	85	66	45	29	55	122	58	170	131	137	73	64	53	35	64	90.74	124	58	0.61	-0.712	-3.412	0.000643826800149669	0.0146686694445233	0.0955	0.2012	0.1093	0.1093	TRUE	0.3607
LOC126355933	2055	4432	1778	2106	2056	1634	1650	1154	1006	1115	1847	3480	2042	1683	2183	1400	1598	1357	1228	1297	1811.5	2247	1376	0.733	-0.447	-3.412	0.000644261566714719	0.0146686694445233	0.0474	0.0768	0.0511	0.0511	TRUE	1.1678
LOC126353233	911	1021	739	1034	770	715	814	486	507	484	819	802	849	827	817	613	789	571	619	563	726.74	823	631	0.818	-0.29	-3.412	0.000645723718345503	0.0146771255980694	0.0081	0.0866	0.0136	0.0136	TRUE	0.237
LOC126335014	1289	1617	1256	1006	2343	526	524	121	506	744	1159	1270	1442	804	2488	451	508	142	618	865	974.58	1433	517	0.519	-0.947	-3.41	0.000649171919676308	0.0147058204565057	0.2584	0.0824	0.2222	0.2222	TRUE	0.4697
LOC126355732	861	1215	590	1063	620	749	624	356	341	339	774	954	678	850	658	642	604	418	416	394	638.87	783	495	0.748	-0.419	-3.411	0.000648425865643128	0.0147058204565057	0.0387	0.0888	0.0433	0.0433	TRUE	0.3301
LOC126267044	835	1259	633	879	763	663	715	349	306	364	751	989	727	703	810	568	693	410	373	423	644.66	796	493	0.74	-0.435	-3.409	0.000652147162939949	0.0147236446720133	0.0417	0.0887	0.0472	0.0472	TRUE	0.6051
LOC126334708	53	224	51	63	86	23	19	42	9	4	48	176	59	50	91	20	18	49	11	5	52.69	85	21	0.431	-1.213	-3.408	0.000654847459955453	0.0147351629116398	0.4217	0.2958	0.3993	0.3993	TRUE	0.9526
LOC126278514	40	52	23	56	26	18	19	19	13	8	36	41	26	45	28	15	18	22	16	9	25.69	35	16	0.602	-0.731	-3.407	0.000656163286315589	0.0147401221713899	0.0221	0.5329	0.0837	0.0837	TRUE	0.1494
LOC126291885	91	310	122	190	141	55	79	52	63	86	82	243	140	152	150	47	77	61	77	100	112.86	153	72	0.612	-0.708	-3.402	0.000668175757524334	0.0149104029738763	0.1028	0.1755	0.1126	0.1126	TRUE	0.2606
LOC126282155	7583	6361	4684	8158	5067	5350	4698	3255	3915	3291	6816	4995	5379	6521	5380	4584	4551	3826	4778	3827	5065.76	5818	4313	0.806	-0.311	-3.395	0.000685230826464239	0.0152656721869252	0.0147	0.0726	0.0192	0.0192	TRUE	0.1145
LOC126271859	0	1	165	22	238	0	2	0	0	0	0	1	189	18	253	0	2	0	0	0	46.25	92	0	0.292	-1.774	-3.395	0.000686723884875293	0.0152736472642677	5.2023	0.3272	3.0919	5.2023	TRUE	0.1998
LOC126335211	643	883	426	746	460	416	482	372	335	307	578	693	489	596	488	356	467	437	409	357	487.18	569	405	0.793	-0.335	-3.387	0.000705590990503613	0.015438388049008	0.0159	0.0946	0.0232	0.0232	TRUE	0.1807
LOC126336781	762	1178	482	778	742	437	631	372	363	346	685	925	554	622	788	374	611	437	443	402	584.16	715	453	0.751	-0.414	-3.388	0.000704400563009092	0.015438388049008	0.0393	0.0906	0.0432	0.0432	TRUE	0.2984
LOC126334696	895	2484	1120	558	2749	389	403	60	347	618	805	1951	1286	446	2919	333	390	71	423	719	934.23	1481	387	0.45	-1.151	-3.386	0.000708176853516491	0.0154695255534382	0.4827	0.0829	0.3906	0.3906	TRUE	0.1409
LOC126336374	306	503	277	497	232	237	141	230	119	156	275	395	318	397	246	203	137	270	145	181	256.84	326	187	0.705	-0.504	-3.382	0.000719339257427613	0.0156119823353967	0.0557	0.1165	0.0633	0.0633	TRUE	0.267
LOC126365894	2734	3920	1528	2969	1888	1974	1690	1198	1424	1070	2458	3078	1755	2373	2004	1691	1637	1408	1738	1244	1938.73	2334	1544	0.767	-0.382	-3.382	0.000718340268993859	0.0156119823353967	0.0319	0.0763	0.0368	0.0368	TRUE	0.2537
LOC126272782	3939	4086	3374	4589	3429	3675	3181	2526	2079	2299	3541	3209	3875	3668	3641	3149	3081	2969	2537	2673	3234.32	3587	2882	0.837	-0.256	-3.381	0.000723416322417742	0.0156622073919622	0.0061	0.0739	0.0101	0.0101	TRUE	0.0552
LOC126278345	266	422	144	363	227	163	194	143	113	97	239	331	165	290	241	140	188	168	138	113	201.34	253	149	0.718	-0.479	-3.379	0.000727180746951559	0.0156810002099041	0.0465	0.1292	0.0561	0.0561	TRUE	0.1746
LOC126334688	607	908	494	730	497	524	502	292	319	389	546	713	567	584	528	449	486	343	389	452	505.74	588	424	0.798	-0.325	-3.376	0.000734755174803563	0.015793715067343	0.0143	0.0937	0.0212	0.0212	TRUE	0.1743
LOC126282257	88	140	74	101	83	59	57	47	59	35	79	110	85	81	88	51	55	55	72	41	71.66	89	55	0.738	-0.437	-3.375	0.000737577765734179	0.0158291011414978	0.0128	0.2361	0.0366	0.0366	TRUE	0.2371
LOC126271999	782	989	614	1095	678	697	610	548	516	483	703	777	705	875	720	597	591	644	630	562	680.35	756	605	0.835	-0.26	-3.37	0.000753019583604447	0.0161347635620724	0.0048	0.0877	0.0096	0.0096	TRUE	0.0958
LOC126355796	1203	1137	848	1327	976	893	939	540	646	556	1081	893	974	1061	1036	765	910	635	788	647	878.95	1009	749	0.808	-0.308	-3.366	0.000762276959306527	0.0162812678800454	0.0128	0.0837	0.0183	0.0183	TRUE	0.1749
LOC126353901	225	329	210	254	243	206	188	118	141	144	202	258	241	203	258	177	182	139	172	167	199.97	232	167	0.798	-0.325	-3.361	0.000776862619854569	0.0165665030313202	0.0084	0.1297	0.0183	0.0183	TRUE	0.0955
LOC126283661	141	267	92	58	82	41	51	9	31	47	127	210	106	46	87	35	49	11	38	55	76.31	115	38	0.503	-0.99	-3.36	0.000780591335872264	0.0166196788219892	0.2666	0.226	0.2598	0.2598	TRUE	0.2292
LOC126335742	407	498	344	355	405	269	341	134	131	172	366	391	395	284	430	230	330	158	160	200	294.4	373	216	0.712	-0.489	-3.358	0.000785751721113815	0.0167031203148618	0.0553	0.1106	0.0623	0.0623	TRUE	0.9933
LOC126297567	834	1134	740	823	817	790	669	473	435	419	750	891	850	658	867	677	648	556	531	487	691.44	803	580	0.799	-0.323	-3.354	0.000795867686997477	0.0168914757038455	0.015	0.0874	0.0218	0.0218	TRUE	0.1256
LOC126349011	354	1614	571	628	442	385	211	266	257	230	318	1267	656	502	469	330	204	313	314	267	464.07	642	286	0.598	-0.742	-3.352	0.000801080158648694	0.0169753301020107	0.1536	0.0958	0.1437	0.1437	TRUE	0.7547
LOC126336369	167	174	147	230	186	166	108	71	86	84	150	137	169	184	197	142	105	83	105	98	136.98	167	107	0.757	-0.403	-3.352	0.000803658408911798	0.0170031879721968	0.023	0.157	0.0364	0.0364	TRUE	0.3685
LOC126272371	907	1054	626	944	806	771	727	474	516	466	815	828	719	755	856	661	704	557	630	542	706.59	795	619	0.825	-0.277	-3.349	0.000811837817345189	0.0171470345621619	0.0069	0.087	0.0124	0.0124	TRUE	0.0718
LOC126281245	641	991	576	926	575	593	596	426	398	376	576	778	662	740	610	508	577	501	486	437	587.57	673	502	0.809	-0.305	-3.347	0.000817417965111804	0.0171862127164757	0.0109	0.0904	0.0175	0.0175	TRUE	0.0928
LOC126334794	6	18	18	6	8	0	1	0	3	1	5	14	21	5	8	0	1	0	4	1	5.93	11	1	0.336	-1.573	-3.346	0.000819377457139243	0.0172005352001024	0.3301	2.0753	0.6225	0.6225	TRUE	0.378
LOC126334514	728	1018	572	607	578	450	512	431	343	299	654	799	657	485	614	386	496	507	419	348	536.41	642	431	0.775	-0.368	-3.346	0.000820752971533524	0.0172025731852883	0.0258	0.0924	0.0335	0.0335	TRUE	0.175
LOC126279406	2378	1934	1491	1613	1767	916	1361	1143	767	741	2138	1519	1712	1289	1876	785	1318	1344	936	862	1377.86	1707	1049	0.74	-0.434	-3.345	0.000823884022427946	0.0172145705058858	0.0487	0.0788	0.0522	0.0522	TRUE	0.16
LOC126353874	2008	2395	1377	2016	1573	1675	1379	1260	1191	1042	1805	1881	1581	1612	1670	1435	1336	1481	1454	1212	1546.6	1710	1384	0.841	-0.25	-3.342	0.00083300223078115	0.0173243864256432	0.0052	0.0779	0.0094	0.0094	TRUE	0.0585
LOC126336664	61	636	29	126	150	31	39	37	41	32	55	499	33	101	159	27	38	43	50	37	104.26	169	39	0.44	-1.183	-3.34	0.000836850453396264	0.0173775612668212	0.5348	0.1842	0.4684	0.4684	TRUE	0.9879
LOC126284728	18655	8054	14248	19029	13120	8702	8841	6523	6325	6708	16769	6325	16363	15211	13929	7456	8564	7668	7719	7800	10780.47	13719	7841	0.709	-0.497	-3.334	0.000855679119073299	0.0176595371568256	0.0701	0.0713	0.0703	0.0703	TRUE	1.1335
LOC126355510	399	106	1117	326	917	55	334	27	47	44	359	83	1283	261	974	47	324	32	57	51	346.98	592	102	0.401	-1.317	-3.332	0.000863371787029059	0.0177098223767533	0.8672	0.1045	0.6879	0.6879	TRUE	0.3024
LOC126272573	715	368	399	384	347	141	356	125	147	104	643	289	458	307	368	121	345	147	179	121	297.82	413	183	0.6	-0.737	-3.33	0.000867377314281695	0.0177647323302504	0.153	0.1101	0.1459	0.1459	TRUE	0.9011
LOC126284318	9294	13560	7835	7970	6173	7317	5810	4981	3651	4478	8354	10648	8998	6371	6554	6269	5628	5855	4456	5207	6834.11	8185	5483	0.775	-0.368	-3.33	0.000869168156980998	0.0177743567178363	0.0315	0.072	0.036	0.036	TRUE	0.1901
LOC126295285	4392	30652	1764	6136	7309	2941	1708	420	1863	2753	3948	24070	2026	4905	7760	2520	1655	494	2274	3201	5285.21	8542	2029	0.449	-1.154	-3.328	0.000874396065652368	0.0178001111337644	0.5926	0.0725	0.4662	0.4662	TRUE	1.1754
LOC126299094	358	2119	474	98	586	53	347	78	35	77	322	1664	544	78	622	45	336	92	43	90	383.62	646	121	0.414	-1.274	-3.328	0.000873542318685683	0.0178001111337644	0.7879	0.1012	0.6272	0.6272	TRUE	0.5269
LOC126267048	8281	9006	14789	6731	6716	3577	6768	3259	2779	2462	7444	7072	16984	5381	7130	3065	6556	3831	3392	2863	6371.76	8802	3941	0.605	-0.725	-3.326	0.000879682783363614	0.0178806820739287	0.1626	0.0721	0.1457	0.1457	TRUE	2.5716
LOC126284132	1141	1285	701	1211	1010	923	840	498	540	651	1026	1009	805	968	1072	791	814	585	659	757	848.61	976	721	0.807	-0.309	-3.325	0.000883367459174032	0.0179034163952897	0.0129	0.0842	0.0194	0.0194	TRUE	0.1327
LOC126335954	36	56	14	1	19	6	2	2	0	0	32	44	16	1	20	5	2	2	0	0	12.28	23	2	0.328	-1.607	-3.325	0.000884399958457312	0.0179034163952897	1.07	1.0381	1.0635	1.0635	TRUE	0.1672
LOC126277991	1211	1753	898	725	952	596	717	623	415	368	1089	1377	1031	580	1011	511	695	732	506	428	795.87	1018	574	0.704	-0.506	-3.324	0.000886899253266056	0.0179190936215436	0.0705	0.0851	0.0725	0.0725	TRUE	0.261
LOC126355514	39	3	83	8	25	2	8	1	4	3	35	2	95	6	27	2	8	1	5	3	18.47	33	4	0.357	-1.484	-3.321	0.000898511847931274	0.0180877636983934	0.9371	0.7138	0.9028	0.9028	TRUE	0.37
LOC126272493	292	402	243	242	446	161	220	74	101	161	262	316	279	193	474	138	213	87	123	187	227.27	305	150	0.643	-0.636	-3.32	0.000900790781886684	0.0180911056135332	0.1091	0.1225	0.1091	0.1091	TRUE	0.4025
LOC126278991	884	1273	595	1086	650	688	697	489	447	421	795	1000	683	868	690	589	675	575	546	490	691.04	807	575	0.796	-0.33	-3.317	0.000911224871000116	0.0182461932502642	0.0185	0.0874	0.0247	0.0247	TRUE	0.2172
LOC126356110	1064	888	688	1174	747	632	493	424	347	668	956	697	790	938	793	541	478	498	423	777	689.32	835	543	0.765	-0.386	-3.314	0.000918091366251262	0.0183438703043678	0.0346	0.0875	0.0404	0.0404	TRUE	0.6792
LOC126293564	5143	5353	3827	4991	5497	1857	4152	1584	1821	2605	4623	4204	4395	3990	5836	1591	4022	1862	2222	3029	3577.42	4610	2545	0.695	-0.524	-3.312	0.00092537148857239	0.0183926126295865	0.0871	0.0735	0.08	0.08	TRUE	0.8339
LOC126273425	1193	1558	1295	1136	1257	612	1136	507	555	564	1072	1223	1487	908	1335	524	1100	596	677	656	957.97	1205	711	0.725	-0.464	-3.311	0.000930663388824988	0.0184479937514602	0.0592	0.0826	0.0623	0.0623	TRUE	0.6239
LOC126361126	194	201	131	221	144	71	104	112	73	37	174	158	150	177	153	61	101	132	89	43	123.76	162	85	0.671	-0.576	-3.311	0.00093089980359999	0.0184479937514602	0.0743	0.1663	0.0868	0.0868	TRUE	0.4416
LOC126355587	22871	13488	36201	17591	24181	5116	16287	1819	6322	4298	20559	10592	41575	14062	25673	4383	15777	2138	7715	4998	14747.19	22492	7002	0.505	-0.985	-3.307	0.000941466670528661	0.0185987631183307	0.4315	0.071	0.3111	0.3111	TRUE	0.5451
LOC126334958	647	934	437	889	456	510	426	361	382	312	582	733	502	711	484	437	413	424	466	363	511.47	602	421	0.789	-0.341	-3.306	0.000946936438337355	0.0186558956285028	0.02	0.0935	0.0277	0.0277	TRUE	0.0901
LOC126283951	1682	1746	1272	1571	1342	1295	1213	963	1021	825	1512	1371	1461	1256	1425	1110	1175	1132	1246	959	1264.65	1405	1124	0.837	-0.257	-3.302	0.000959269048381554	0.0188436851314193	0.0059	0.0796	0.0105	0.0105	TRUE	0.0812
LOC126299041	717	696	581	705	614	549	522	415	435	405	645	547	667	564	652	470	506	488	531	471	553.95	615	493	0.838	-0.254	-3.301	0.000963087687486676	0.0188911194210214	0.0041	0.0917	0.0092	0.0092	TRUE	0.047
LOC126329483	729	647	714	597	655	316	469	365	365	246	655	508	820	477	695	271	454	429	445	286	504.16	631	377	0.732	-0.45	-3.296	0.000981922451314129	0.0191767032001204	0.0512	0.0938	0.0588	0.0588	TRUE	0.149
LOC126336936	382	416	333	435	325	311	310	221	182	153	343	327	382	348	345	266	300	260	222	178	297.18	349	245	0.793	-0.334	-3.296	0.000981016962575289	0.0191767032001204	0.0156	0.1102	0.0247	0.0247	TRUE	0.2618
LOC126281295	1196	1234	996	1420	983	1095	936	751	760	716	1075	969	1144	1135	1044	938	907	883	928	833	985.45	1073	898	0.858	-0.22	-3.289	0.00100515708429048	0.0193305348127561	0.0025	0.0823	0.0063	0.0063	TRUE	0.037
