Id	SCANC_S_Iso_SRR17648045	SCANC_S_Iso_SRR17648047	SCANC_S_Iso_SRR17648051	SCANC_S_Iso_SRR17648053	SCANC_S_Iso_SRR17648055	SCANC_G_Crd_SRR17648043	SCANC_G_Crd_SRR17648049	SCANC_G_Crd_SRR17648057	SCANC_G_Crd_SRR17648059	SCANC_G_Crd_SRR17648061	norm.SCANC_S_Iso_SRR17648045	norm.SCANC_S_Iso_SRR17648047	norm.SCANC_S_Iso_SRR17648051	norm.SCANC_S_Iso_SRR17648053	norm.SCANC_S_Iso_SRR17648055	norm.SCANC_G_Crd_SRR17648043	norm.SCANC_G_Crd_SRR17648049	norm.SCANC_G_Crd_SRR17648057	norm.SCANC_G_Crd_SRR17648059	norm.SCANC_G_Crd_SRR17648061	baseMean	Isolated	Crowded	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
LOC126273222	701	2731	1471	752	717	499	477	182	132	552	674	2567	1647	668	885	342	390	178	190	585	812.49	1288	337	0.318	-1.653	-4.448	8.66937666816256e-06	0.00044350193224881	0.2921	0.0562	0.2254	0.2254	TRUE	0.2523
LOC126273341	15	22	18	19	22	4	7	3	6	6	14	21	20	17	27	3	6	3	9	6	12.57	20	5	0.311	-1.683	-4.401	1.07534621984316e-05	0.000516858512360462	0	0.4324	0.121	0.121	TRUE	0.244
LOC126273347	3	7	3	4	5	0	0	1	1	0	3	7	3	4	6	0	0	1	1	0	2.5	5	0	0.462	-1.114	-3.044	0.00233687727279314	0.0278582589001078	0	1.9743	0.5062	0.5062	TRUE	0.2684
LOC126273451	396	360	368	511	347	265	211	207	156	148	381	338	412	454	428	181	173	202	224	157	295.04	403	187	0.483	-1.051	-8.001	1.23101220993744e-15	9.89082104443267e-13	0.0111	0.0665	0.0192	0.0192	TRUE	0.115
LOC126274528	223	775	322	349	976	70	332	46	105	41	215	728	360	310	1205	48	272	45	151	43	337.69	564	112	0.28	-1.834	-3.978	6.94715855386118e-05	0.0021566190610725	0.5589	0.0645	0.4083	0.4083	TRUE	0.3762
LOC126276560	7	2	0	27	17	0	0	0	0	1	7	2	0	24	21	0	0	0	0	1	5.46	11	0	0.226	-2.146	-3.59	0.000330399324424011	0.0069643894634376	2.1444	0.9292	1.6092	1.6092	TRUE	0.1449
LOC126277974	0	1	0	5	0	53	2	57	28	102	0	1	0	4	0	36	2	56	40	108	24.72	1	48	18.592	4.217	4.997	5.8136803510973e-07	5.51451804969709e-05	1.4822	0.2445	0.9462	0.9462	TRUE	0.5201
LOC126278159	77	23	95	99	74	8	43	16	15	8	74	22	106	88	91	5	35	16	22	8	46.76	76	17	0.302	-1.727	-4.078	4.53740658668545e-05	0.00156902371057054	0.3493	0.153	0.2976	0.2976	TRUE	0.8633
LOC126278310	452	71	226	1113	170	4144	487	2782	2213	2128	435	67	253	988	210	2837	398	2715	3180	2254	1333.73	391	2277	3.016	1.593	3.53	0.000415910353333036	0.00820942126615019	0.6219	0.0539	0.442	0.6219	TRUE	2.0423
LOC126278457	164	289	508	163	284	58	197	40	44	54	158	272	569	145	351	40	161	39	63	57	185.38	299	72	0.3	-1.736	-4.345	1.39511692961575e-05	0.000637321141860254	0.3275	0.0762	0.2584	0.2584	TRUE	0.4136
LOC126278514	45	52	27	41	20	19	10	14	8	11	43	49	30	36	25	13	8	14	11	12	24.15	37	12	0.355	-1.492	-5.13	2.903089913556e-07	3.21599032918319e-05	0	0.2491	0.0723	0.0723	TRUE	0.0745
LOC126278568	170	317	135	162	189	115	101	92	42	89	164	298	151	144	233	79	83	90	60	94	139.56	198	81	0.461	-1.117	-5.184	2.17675817482996e-07	2.51968982288156e-05	0.06	0.0847	0.0648	0.0648	TRUE	0.2537
LOC126278591	0	0	0	1	0	14	10	13	3	0	0	0	0	1	0	10	8	13	4	0	3.56	0	7	3.306	1.725	3.384	0.00071502207292392	0.0121473712612784	1.0278	1.3974	1.1931	1.1931	TRUE	0.148
LOC126278873	4	5	3	1	1	27	8	61	45	5	4	5	3	1	1	18	7	60	65	5	16.85	3	31	6.723	2.749	4.183	2.87405716601994e-05	0.00109350269723304	0.7112	0.3352	0.6165	0.6165	TRUE	0.0431
LOC126278988	0	0	2	4	0	30	3	3	11	53	0	0	2	4	0	21	2	3	16	56	10.37	1	20	4.121	2.043	3.522	0.000427680225259585	0.00836917506707832	1.474	0.5135	1.1274	1.1274	TRUE	0.3576
LOC126279939	611	389	394	1226	446	4151	766	3022	2357	3151	588	366	441	1089	551	2842	627	2949	3387	3338	1617.62	607	2629	3.852	1.946	5.101	3.3862634223102e-07	3.58550171204148e-05	0.2645	0.0532	0.2054	0.2054	TRUE	1.6703
LOC126280605	0	1	2	2	0	5	6	21	6	51	0	1	2	2	0	3	5	20	9	54	9.64	1	18	7.117	2.831	3.941	8.12179567215466e-05	0.00243814521068045	0.9246	0.5483	0.8177	0.8177	TRUE	0.4963
LOC126280740	208	53	214	295	145	1164	205	758	592	724	200	50	240	262	179	797	168	740	851	767	425.24	186	665	2.686	1.425	4.026	5.68487276132329e-05	0.00184880183445035	0.3199	0.0615	0.2463	0.2463	TRUE	2.121
LOC126281230	114	140	97	183	83	535	185	393	220	360	110	132	109	163	102	366	151	383	316	381	221.34	123	319	2.3	1.201	5.176	2.26733731660186e-07	2.60248406785419e-05	0.081	0.0719	0.0791	0.0791	TRUE	1.0278
LOC126281350	8	7	5	31	4	61	26	39	39	62	8	7	6	28	5	42	21	38	56	66	27.52	11	45	2.968	1.57	3.916	8.99858855197784e-05	0.00263759058007436	0.2901	0.2248	0.2731	0.2731	TRUE	0.7895
LOC126281357	1	46	13	63	126	8	0	1	14	4	1	43	15	56	156	5	0	1	20	4	30.1	54	6	0.497	-1.007	-2.98	0.00288439984647713	0.0321932520472847	1.8002	0.2098	1.2682	1.2682	TRUE	0.463
LOC126281438	65	198	57	69	34	51	7	8	9	4	63	186	64	61	42	35	6	8	13	4	48.13	83	13	0.204	-2.296	-4.426	9.60841250336522e-06	0.000475511979650237	0.4746	0.15	0.3851	0.3851	TRUE	3.0574
LOC126281456	113	1089	232	132	422	165	123	112	82	45	109	1024	260	117	521	113	101	109	118	48	251.85	406	98	0.362	-1.465	-3.749	0.000177790276762938	0.00430574005373221	0.4807	0.0693	0.3548	0.3548	TRUE	0.3125
LOC126281482	135	37	92	203	79	1948	898	150	138	802	130	35	103	180	98	1334	735	146	198	850	380.81	109	653	4.92	2.299	4.618	3.86943995904086e-06	0.00025048663696938	0.5019	0.0629	0.3696	0.3696	TRUE	0.0943
LOC126281516	20	82	21	7	4	5	1	1	1	1	19	77	24	6	5	3	1	1	1	1	13.87	26	1	0.104	-3.268	-4.477	7.56966030744011e-06	0.000402311245678305	0.7401	0.3965	0.6551	0.6551	TRUE	0.6718
LOC126281576	23	42	36	38	56	127	100	118	84	88	22	39	40	34	69	87	82	115	121	93	70.26	41	100	2.09	1.063	4.529	5.9124009017528e-06	0.000335093294261583	0.0679	0.1186	0.0798	0.0798	TRUE	0.7021
LOC126281584	96	75	1	254	29	0	3	2	8	9	92	70	1	226	36	0	2	2	11	10	45.08	85	5	0.12	-3.057	-4.146	3.38693498988985e-05	0.00125032824397042	1.5826	0.1568	1.0756	1.0756	TRUE	0.2403
LOC126281613	7	1	0	4	2	37	8	23	17	12	7	1	0	4	2	25	7	22	24	13	10.52	3	18	4.224	2.079	3.921	8.8024071142096e-05	0.00259680515708399	0.2846	0.507	0.3631	0.3631	TRUE	0.3978
LOC126281638	68	27	84	107	48	0	2	17	6	6	65	25	94	95	59	0	2	17	9	6	37.23	68	7	0.125	-2.996	-4.886	1.02703746370955e-06	8.502002858672e-05	0.6924	0.1792	0.4952	0.4952	TRUE	0.6136
LOC126281648	6	11	7	25	5	113	27	86	58	301	6	10	8	22	6	77	22	84	83	319	63.79	10	117	8.865	3.148	5.473	4.43275299439109e-08	7.12317331181035e-06	0.5468	0.1255	0.4303	0.4303	TRUE	0.867
LOC126281696	29	76	29	32	29	17	18	9	11	16	28	71	32	28	36	12	15	9	16	17	26.39	39	14	0.44	-1.185	-4.063	4.849235314114e-05	0.00163949765236345	0.0977	0.2322	0.1244	0.1244	TRUE	1.6765
LOC126281827	38	59	26	49	44	517	72	158	232	166	37	55	29	44	54	354	59	154	333	176	129.52	44	215	4.437	2.15	5.369	7.91314824895541e-08	1.03928549935079e-05	0.246	0.0873	0.2057	0.2057	TRUE	0.0648
LOC126281847	8	2	5	9	4	80	119	6	10	8	8	2	6	8	5	55	97	6	14	8	20.89	6	36	3.013	1.591	3.467	0.000525391171132403	0.00968410434419181	0.7285	0.2801	0.6192	0.6192	TRUE	0.2051
LOC126281856	136	138	171	197	102	103	116	39	51	45	131	130	191	175	126	71	95	38	73	48	107.73	151	65	0.498	-1.006	-4.574	4.77768174928973e-06	0.00029133194202477	0.0665	0.0948	0.0732	0.0732	TRUE	0.4136
LOC126281861	5	0	1	5	0	29	9	36	14	40	5	0	1	4	0	20	7	35	20	42	13.52	2	25	7.995	2.999	4.558	5.16985523368548e-06	0.000305692868558052	0.5005	0.4054	0.4642	0.4642	TRUE	0.1356
LOC126281979	0	0	0	1	1	27	10	10	8	13	0	0	0	1	1	18	8	10	11	14	6.38	0	12	14.319	3.84	4.727	2.27501330872399e-06	0.000158542891754393	0	0.8028	0.2469	0.2469	TRUE	0.2026
LOC126282005	43	58	25	21	26	389	158	184	215	107	41	55	28	19	32	266	129	180	309	113	117.2	35	199	5.371	2.425	6.929	4.24248454681941e-12	1.99821022155194e-09	0.1566	0.0912	0.1406	0.1406	TRUE	0.0691
LOC126282067	17	12	13	14	23	3	7	1	2	0	16	11	15	12	28	2	6	1	3	0	9.46	16	2	0.192	-2.377	-4.327	1.51453128054853e-05	0.000671706613322067	0.1282	0.5577	0.2671	0.2671	TRUE	0.9205
LOC126282076	34	27	9	49	33	420	186	130	262	124	33	25	10	44	41	288	152	127	376	131	122.68	31	215	6.462	2.692	6.715	1.88265956668437e-11	7.56330794745348e-09	0.2306	0.0894	0.1918	0.1918	TRUE	0.1254
LOC126282083	1	0	0	0	1	0	1	87	22	48	1	0	0	0	1	0	1	85	32	51	17.04	0	34	10.895	3.446	4.129	3.644631716953e-05	0.00132399001653886	2.9491	0.3321	1.8067	1.8067	TRUE	0.0847
LOC126282194	86	23	31	75	14	281	213	118	79	102	83	22	35	67	17	192	174	115	114	108	92.63	45	141	2.387	1.255	3.994	6.49608072388967e-05	0.00204752668057393	0.2229	0.1021	0.1909	0.1909	TRUE	0.5473
LOC126282210	90	56	87	171	73	535	180	424	334	469	87	53	97	152	90	366	147	414	480	497	238.26	96	381	3.662	1.873	5.704	1.16940834048334e-08	2.31356043719303e-06	0.162	0.0704	0.1395	0.1395	TRUE	0.4428
LOC126282243	235	379	417	422	367	2182	1827	675	1686	1286	226	356	467	375	453	1494	1495	659	2423	1362	930.91	375	1487	3.737	1.902	6.362	1.99104623352259e-10	6.0434890008189e-08	0.1344	0.0554	0.1153	0.1153	TRUE	0.1358
LOC126282251	1	4	3	11	3	51	8	15	25	28	1	4	3	10	4	35	7	15	36	30	14.32	4	25	3.581	1.84	3.834	0.000126276899991966	0.00334266700967106	0.354	0.3855	0.3621	0.3621	TRUE	0.2481
LOC126282269	36	52	25	34	33	20	13	5	7	8	35	49	28	30	41	14	11	5	10	8	23.02	37	10	0.293	-1.771	-5.455	4.90132933349086e-08	7.52216374900581e-06	0.0283	0.2589	0.0836	0.0836	TRUE	0.2226
LOC126282270	676	3692	516	194	367	303	356	23	17	19	650	3470	578	172	453	207	291	22	24	20	588.91	1065	113	0.383	-1.383	-3.222	0.00127429690000723	0.0181308555804154	1.2043	0.0584	0.8258	1.2043	TRUE	2.6274
LOC126282322	0	0	0	0	1	18	4	1	25	41	0	0	0	0	1	12	3	1	36	43	9.72	0	19	16.943	4.083	4.5	6.79087472521415e-06	0.0003710262314868	1.5614	0.5445	1.1726	1.1726	TRUE	0.1888
LOC126282424	44	65	37	50	44	27	31	20	6	17	42	61	41	44	54	18	25	20	9	18	33.36	48	18	0.435	-1.201	-4.925	8.45508704047042e-07	7.26339835759657e-05	0.0159	0.1942	0.0602	0.0602	TRUE	0.2884
LOC126283162	4	13	5	7	0	52	23	20	14	34	4	12	6	6	0	36	19	20	20	36	15.8	6	26	3.41	1.77	4.085	4.41251313498935e-05	0.00153654624911414	0.1759	0.3543	0.2376	0.2376	TRUE	0.3877
LOC126283252	7	71	11	52	7	435	18	281	168	342	7	67	12	46	9	298	15	274	241	362	133.11	28	238	5.841	2.546	4.237	2.26728606408829e-05	0.000895053767323179	0.8509	0.0863	0.6129	0.6129	TRUE	0.7857
LOC126283772	5	190	1	244	171	8	0	1	2	9	5	179	1	217	211	5	0	1	3	10	63.11	123	4	0.162	-2.629	-3.771	0.000162916110814332	0.0040321235323873	1.9958	0.1263	1.318	1.9958	TRUE	0.0741
LOC126284207	4	8	4	10	13	63	9	262	5	12	4	8	4	9	16	43	7	256	7	13	36.68	8	65	2.808	1.49	3.317	0.000911275719834868	0.0144565796251155	1.1884	0.1812	0.9163	0.9163	TRUE	3.4339
LOC126284242	2933	8637	6167	3417	4027	1746	2809	1666	1011	1513	2822	8118	6904	3034	4971	1195	2298	1626	1453	1603	3402.37	5170	1635	0.353	-1.503	-5.373	7.72607171060213e-08	1.02456712131179e-05	0.1327	0.0517	0.1143	0.1143	TRUE	0.0784
LOC126284250	407	98	170	3563	445	13758	689	9795	5402	9087	392	92	190	3164	549	9420	564	9557	7762	9627	4131.72	877	7386	2.429	1.281	3.172	0.00151162613564015	0.0205324155426977	1.1266	0.0514	0.7749	1.1266	TRUE	12.8613
LOC126284254	3	3213	2081	915	2669	223	11	81	39	4	3	3020	2330	813	3295	153	9	79	56	4	976.08	1892	60	0.111	-3.177	-4.04	5.3463112533874e-05	0.00177245789830142	1.8114	0.0552	1.2051	1.8114	TRUE	0.1409
LOC126284304	89	140	120	61	56	48	71	28	19	16	86	132	134	54	69	33	58	27	27	17	63.74	95	32	0.439	-1.188	-4.102	4.1020830942773e-05	0.00145533384375932	0.1545	0.1256	0.1478	0.1478	TRUE	0.1786
LOC126284316	4	6	9	53	5	105	9	60	110	234	4	6	10	47	6	72	7	59	158	248	61.66	15	109	3.526	1.818	3.572	0.000353656708903059	0.00725314862898931	1.0036	0.1281	0.7466	0.7466	TRUE	0.3563
LOC126284328	517	976	1122	732	1058	351	491	351	290	436	497	917	1256	650	1306	240	402	342	417	462	649	925	373	0.471	-1.086	-4.554	5.25508143999829e-06	0.000309392919779899	0.1098	0.0576	0.0979	0.0979	TRUE	0.0717
LOC126284332	26	17	23	6	27	4	5	0	0	0	25	16	26	5	33	3	4	0	0	0	11.22	21	1	0.115	-3.123	-4.498	6.84517987059344e-06	0.000372503234471856	0.5259	0.4782	0.5063	0.5063	TRUE	0.3741
LOC126284340	24	40	26	31	31	9	14	5	8	7	23	38	29	28	38	6	11	5	11	7	19.7	31	8	0.291	-1.782	-5.301	1.15187677761668e-07	1.45680415791354e-05	0	0.294	0.0842	0.0842	TRUE	0.1426
LOC126284382	4	4	0	3	1	12	6	2	42	17	4	4	0	3	1	8	5	2	60	18	10.49	2	19	2.197	1.136	3.085	0.00203695599938239	0.0253857499959526	0.9979	0.5079	0.8693	0.8693	TRUE	0.8883
LOC126284428	2307	1110	2222	1996	1700	623	1322	726	306	703	2220	1043	2487	1772	2099	427	1081	708	440	745	1302.24	1924	680	0.405	-1.303	-4.983	6.25397902282215e-07	5.81451105396874e-05	0.1183	0.0539	0.1078	0.1078	TRUE	0.4766
LOC126284432	7	53	7	75	10	479	20	426	250	540	7	50	8	67	12	328	16	416	359	572	183.46	29	338	6.299	2.655	4.002	6.29380122442794e-05	0.00199923327731305	0.9295	0.0764	0.6569	0.9295	TRUE	0.3149
LOC126284499	217	330	706	174	383	241	195	115	63	57	209	310	790	155	473	165	160	112	91	60	252.43	387	118	0.407	-1.297	-3.963	7.40899336696557e-05	0.00226697875846426	0.2839	0.0693	0.2197	0.2197	TRUE	0.2638
LOC126284510	167	266	153	108	170	121	136	59	40	45	161	250	171	96	210	83	111	58	57	48	124.46	178	71	0.49	-1.029	-4.215	2.49625326777197e-05	0.000979779407600499	0.1101	0.0888	0.1054	0.1054	TRUE	0.1977
LOC126284563	3	0	0	0	0	8	23	12	7	7	3	0	0	0	0	5	19	12	10	7	5.64	1	11	6.762	2.757	3.898	9.69912097506731e-05	0.00277946123820947	0.2252	0.9023	0.4757	0.4757	TRUE	1.2187
LOC126284576	47	133	23	45	66	18	11	9	14	17	45	125	26	40	81	12	9	9	20	18	38.56	63	14	0.247	-2.017	-4.749	2.04753596911356e-06	0.000149557720866963	0.2374	0.1748	0.2229	0.2229	TRUE	0.1997
LOC126284577	19441	52798	16495	13490	13856	8523	19328	3615	4879	2736	18705	49624	18466	11979	17105	5836	15811	3527	7010	2899	15096.22	23176	7017	0.455	-1.137	-3.607	0.000309232063469505	0.00665371766865209	0.3691	0.0506	0.2742	0.2742	TRUE	2.3291
LOC126284606	5	19	13	9	15	3	1	0	0	0	5	18	15	8	19	2	1	0	0	0	6.66	13	1	0.105	-3.249	-4.339	1.43365138835365e-05	0.000648418685878227	0	0.7713	0.3979	0.3979	TRUE	0.4462
LOC126284620	353	245	156	524	221	58	140	139	77	116	340	230	175	465	273	40	115	136	111	123	200.61	297	105	0.43	-1.219	-4.342	1.41033835923161e-05	0.000639993742483206	0.1588	0.0742	0.1382	0.1382	TRUE	0.2305
LOC126284625	40	27	8	75	12	295	143	80	41	180	38	25	9	67	15	202	117	78	59	191	80.09	31	129	3.07	1.618	4.009	6.10021497879709e-05	0.00195608675356475	0.3766	0.1102	0.2971	0.2971	TRUE	0.1892
LOC126284648	147	1377	342	101	185	224	117	107	71	85	141	1294	383	90	228	153	96	104	102	90	268.21	427	109	0.454	-1.14	-3.39	0.000699990136014949	0.011966414603039	0.5392	0.0682	0.3995	0.3995	TRUE	1.352
LOC126284666	0	0	1	2	1	4	7	14	9	8	0	0	1	2	1	3	6	14	13	8	4.77	1	9	3.65	1.868	3.488	0.000487201498775611	0.00918468222191137	0	1.0579	0.4528	0.4528	TRUE	0.1167
LOC126284741	55	21	23	29	7	14	11	6	0	4	53	20	26	26	9	10	9	6	0	4	16.15	27	6	0.391	-1.353	-3.519	0.000432735931566478	0.00841985767701784	0.347	0.3477	0.3475	0.3475	TRUE	0.2715
LOC126284782	5	0	2	3	2	9	20	24	2	16	5	0	2	3	2	6	16	23	3	17	7.79	2	13	2.204	1.14	3.182	0.00146150081865334	0.0199626396819859	0.3805	0.6664	0.4599	0.4599	TRUE	0.0838
LOC126284858	120	41	51	158	72	439	164	221	353	175	115	39	57	140	89	301	134	216	507	185	178.33	88	269	2.252	1.171	3.869	0.000109373943813164	0.00301805797685659	0.2425	0.0772	0.1991	0.1991	TRUE	0.376
LOC126284962	1	2	2	1	1	9	12	5	11	23	1	2	2	1	1	6	10	5	16	24	6.82	1	12	4.861	2.281	3.887	0.000101663113194156	0.00287870548313708	0	0.7541	0.3541	0.3541	TRUE	0.1612
LOC126284990	35	39	19	75	15	226	60	147	109	121	34	37	21	67	19	155	49	143	157	128	80.88	36	126	2.951	1.561	4.517	6.28054160116626e-06	0.000350146602980938	0.201	0.1096	0.1781	0.1781	TRUE	1.8497
LOC126285100	41	11	8	19	13	4	1	2	3	1	39	10	9	17	16	3	1	2	4	1	10.25	18	2	0.151	-2.723	-4.549	5.39431258496782e-06	0.000312207269483371	0.2516	0.5186	0.3143	0.3143	TRUE	0.7865
LOC126285109	2102	1260	3156	1006	1940	602	1828	301	320	280	2022	1184	3533	893	2395	412	1495	294	460	297	1298.57	2005	592	0.448	-1.159	-3.602	0.000315186067680719	0.00675844034293711	0.3839	0.0539	0.2859	0.2859	TRUE	0.5855
LOC126285161	295	313	139	400	214	790	779	756	683	425	284	294	156	355	264	541	637	738	981	450	470.05	271	669	2.18	1.124	5.013	5.35752597071032e-07	5.18996079673278e-05	0.0796	0.0605	0.0787	0.0787	TRUE	0.2189
LOC126285197	0	0	3	3	2	38	54	10	9	4	0	0	3	3	2	26	44	10	13	4	10.56	2	19	6.387	2.675	4.018	5.86012142256392e-05	0.00188781600261322	0.6607	0.505	0.6107	0.6107	TRUE	0.1663
LOC126285253	1468	127	1621	1808	773	6847	2460	6549	4664	6144	1412	119	1815	1605	954	4688	2012	6390	6702	6509	3220.75	1181	5260	3.334	1.737	4.086	4.39754931758587e-05	0.00153654624911414	0.4588	0.0517	0.3336	0.3336	TRUE	0.842
LOC126285287	0	2	2	1	0	4	17	16	2	7	0	2	2	1	0	3	14	16	3	7	4.76	1	9	2.362	1.24	3.145	0.00166057702677726	0.0220640288022866	0.4218	1.0602	0.5927	0.5927	TRUE	0.0631
LOC126285324	2941	4735	2766	6124	2283	15242	5539	9052	6988	9136	2830	4450	3096	5438	2818	10436	4531	8832	10041	9679	6215.22	3726	8704	2.022	1.016	4.57	4.86605728014119e-06	0.000293773283306891	0.0873	0.051	0.0859	0.0859	TRUE	0.896
LOC126285392	14	15	0	2	6	120	3	56	75	16	13	14	0	2	7	82	2	55	108	17	30.07	7	53	2.244	1.166	3.123	0.00179296120003095	0.0231913418856277	1.2547	0.2099	0.913	0.913	TRUE	0.0545
LOC126285411	17	18	0	21	14	2	0	0	0	1	16	17	0	19	17	1	0	0	0	1	7.16	14	0	0.14	-2.84	-3.881	0.000104198492699857	0.00291959022777822	0	0.7207	0.8696	0.8696	TRUE	1.2807
LOC126287492	24	49	1	37	4	2	2	0	3	1	23	46	1	33	5	1	2	0	4	1	11.64	22	2	0.164	-2.609	-3.88	0.00010430924893153	0.00291959022777822	0.9539	0.4627	0.8098	0.8098	TRUE	0.0823
LOC126291516	72	397	89	59	178	21	76	29	7	14	69	373	100	52	220	14	62	28	10	15	94.39	163	26	0.208	-2.269	-4.353	1.34079812596171e-05	0.000616631703788249	0.547	0.1011	0.4196	0.4196	TRUE	0.2426
LOC126291523	0	0	0	0	0	3	10	14	5	7	0	0	0	0	0	2	8	14	7	7	3.85	0	8	14.212	3.829	4.458	8.25582603787521e-06	0.000428769307419534	0.328	1.2978	0.6643	0.6643	TRUE	0.0823
LOC126291756	9	4	8	24	8	84	7	37	35	84	9	4	9	21	10	58	6	36	50	89	29.12	11	48	2.489	1.316	3.46	0.000539719444586469	0.00985565226417991	0.483	0.2152	0.4154	0.4154	TRUE	0.1165
LOC126291787	10	2	4	3	2	121	25	11	6	28	10	2	4	3	2	83	20	11	9	30	17.34	4	31	4.472	2.161	3.899	9.66390261773977e-05	0.00277946123820947	0.5671	0.3272	0.5091	0.5091	TRUE	0.7507
LOC126291788	15	2	20	24	8	499	392	202	115	492	14	2	22	21	10	342	321	197	165	521	161.58	14	309	18.939	4.243	9.496	2.17623752703954e-21	2.9725228381833e-18	0.3106	0.08	0.2276	0.2276	TRUE	0.1796
LOC126291806	264	109	138	203	98	743	553	319	142	669	254	102	154	180	121	509	452	311	204	709	299.73	162	437	2.159	1.11	4.143	3.4279021270918e-05	0.00126204083972903	0.1592	0.0663	0.1384	0.1384	TRUE	0.1276
LOC126291853	687	5404	1154	77	771	24	259	22	13	101	661	5079	1292	68	952	16	212	21	19	107	842.76	1610	75	0.102	-3.289	-4.25	2.13345522036685e-05	0.000852072071783356	1.2929	0.0559	0.8802	1.2929	TRUE	0.8237
LOC126291947	4	5	1	3	3	13	29	14	10	10	4	5	1	3	4	9	24	14	14	11	8.73	3	14	2.957	1.564	3.798	0.000146118968239703	0.00372358019997407	0	0.6005	0.1901	0.1901	TRUE	0.5591
LOC126291970	10	1	3	52	6	377	14	222	129	185	10	1	3	46	7	258	11	217	185	196	93.5	13	173	5.245	2.391	3.755	0.000173535673668513	0.00424789205490721	1.111	0.1016	0.7783	1.111	TRUE	2.7298
LOC126291981	48	51	173	9	41	5	2	0	4	2	46	48	194	8	51	3	2	0	6	2	35.93	69	3	0.057	-4.136	-5.874	4.25607240765159e-09	9.08338953376767e-07	0.8002	0.1839	0.5977	0.5977	TRUE	0.6538
LOC126292011	107	88	15	105	82	17	10	4	7	8	103	83	17	93	101	12	8	4	10	8	43.92	79	8	0.121	-3.044	-6.575	4.86801263935492e-11	1.66230461602372e-08	0.2486	0.1596	0.2257	0.2257	TRUE	1.1708
LOC126292013	636	385	427	890	609	275	249	235	230	111	612	362	478	790	752	188	204	229	330	118	406.33	599	214	0.405	-1.303	-5.097	3.45123202291363e-07	3.62618293853672e-05	0.1069	0.0621	0.0993	0.0993	TRUE	0.1744
LOC126292016	4	3	4	5	1	48	105	105	122	49	4	3	4	4	1	33	86	102	175	52	46.52	3	90	20.701	4.372	8.253	1.54014115175375e-16	1.31479924948778e-13	0.2661	0.1535	0.2359	0.2359	TRUE	0.1407
LOC126292017	4	7	5	0	1	141	275	275	269	124	4	7	6	0	1	97	225	268	387	131	112.5	4	222	48.979	5.614	10.535	5.93467232828911e-26	2.87274743374904e-22	0.3522	0.0929	0.2397	0.2397	TRUE	0.132
LOC126292027	328	38	275	174	143	83	109	38	32	41	316	36	308	155	177	57	89	37	46	43	126.27	198	54	0.384	-1.383	-3.885	0.000102238052583606	0.00288526768644519	0.3264	0.0883	0.2628	0.2628	TRUE	0.1183
LOC126292067	25	255	45	15	140	0	4	0	2	5	24	240	50	13	173	0	3	0	3	5	51.17	100	2	0.042	-4.59	-5.927	3.08401241161573e-09	7.13975008987444e-07	1.2659	0.1441	0.8088	0.8088	TRUE	0.079
LOC126292116	0	1	0	3	2	49	12	18	13	30	0	1	0	3	2	34	10	18	19	32	11.75	1	23	12.646	3.661	5.423	5.85584116604726e-08	8.41946678810943e-06	0.2004	0.4591	0.28	0.28	TRUE	0.1559
LOC126292117	10	3	9	10	3	40	32	22	13	26	10	3	10	9	4	27	26	21	19	28	15.64	7	24	2.84	1.506	4.432	9.33088764211147e-06	0.000469716178104669	0	0.3574	0.1038	0.1038	TRUE	0.3502
LOC126292127	297	581	699	116	296	49	337	38	42	52	286	546	783	103	365	34	276	37	60	55	254.45	417	92	0.386	-1.374	-3.528	0.000419472872445605	0.0082558789117212	0.6137	0.0691	0.4483	0.4483	TRUE	0.5253
LOC126293173	10	7	7	7	2	184	187	5	133	5	10	7	8	6	2	126	153	5	191	5	51.3	7	96	9.301	3.217	4.573	4.81364932282171e-06	0.000292220604890763	1.0336	0.1439	0.7764	0.7764	TRUE	0.0332
LOC126293175	227	242	93	64	115	610	473	1799	641	1081	218	227	104	57	142	418	387	1755	921	1145	537.5	150	925	5.568	2.477	5.708	1.14056360795386e-08	2.29394198672593e-06	0.3273	0.0592	0.2504	0.2504	TRUE	0.1267
LOC126293234	92	56	45	38	52	16	27	1	13	11	89	53	50	34	64	11	22	1	19	12	35.38	58	13	0.275	-1.861	-4.358	1.31363959350126e-05	0.000606182540798435	0.2853	0.186	0.2524	0.2524	TRUE	0.3961
LOC126293406	92	54	74	183	64	365	157	267	234	286	89	51	83	163	79	250	128	261	336	303	174.17	93	256	2.27	1.183	4.379	1.19448893544323e-05	0.000562604288593762	0.1394	0.0778	0.1258	0.1258	TRUE	0.7419
LOC126293421	35	31	11	25	25	3	6	10	6	10	34	29	12	22	31	2	5	10	9	11	16.41	26	7	0.372	-1.428	-3.926	8.63978671835119e-05	0.00256545319099911	0.1323	0.3429	0.188	0.188	TRUE	0.4353
LOC126293522	203	167	168	195	86	880	376	594	413	330	195	157	188	173	106	603	308	580	593	350	325.24	164	487	2.746	1.457	6.243	4.28726837121431e-10	1.24595316345567e-07	0.0732	0.065	0.0715	0.0715	TRUE	0.0883
